19.925356,5.919489,11.105171,5.293657,6.794511,4.150723,6.293806,7.61371,6.306948,8.45487,6.061057,2.896211,9.969489,6.939786,9.742154,0.000000
19.36252,3.752584,9.901899,8.243432,6.474787,4.461775,7.499491,8.111824,3.79577,10.36389,7.978588,5.72063,13.286914,10.815816,14.289802,0.000000
18.482295,2.246733,11.059065,7.748465,5.826039,5.162114,6.410139,6.105198,5.69214,9.462879,4.81293,4.053496,13.086389,9.976869,14.366682,0.000000
19.970892,3.400581,13.440665,6.163584,6.687718,5.797692,4.97065,6.472323,7.91149,8.348609,4.116809,1.419872,10.939851,7.216945,12.057401,0.000000
21.268784,6.066468,13.513312,5.607267,7.181811,5.494339,5.019427,7.648064,8.665931,6.88756,5.26185,0.258381,9.719468,6.312968,10.478764,0.000000
21.712407,7.335986,13.398618,5.312179,7.18795,4.786581,5.705695,8.19248,7.886741,7.339962,6.866814,2.085678,10.05062,8.022305,10.564684,0.000000
21.348962,8.142688,11.634038,5.660636,7.312772,4.427533,6.466746,8.578719,5.946225,7.470462,8.615006,3.622465,9.890896,11.030879,10.937703,0.000000
19.952855,2.750259,9.418099,9.423005,5.852498,3.757704,8.015324,7.900993,2.188097,10.224836,9.423295,8.58814,17.562679,12.807385,19.111687,0.000000
17.225201,2.391392,5.692944,10.60526,4.860997,4.274781,9.559569,7.078058,1.115446,11.929023,7.276343,8.955098,18.192308,13.278531,21.124171,0.000000
17.595878,4.196911,13.431051,6.891653,7.136332,5.64411,5.450561,6.662597,7.126828,8.333279,5.709203,2.304393,11.74229,9.318658,12.414675,0.000000
21.894282,8.780799,10.325553,6.534809,7.746936,4.804109,6.719576,9.58812,7.641356,7.325208,9.596547,3.668984,9.749257,12.619462,11.191094,0.000000
20.774277,6.496832,6.433202,5.707903,6.890234,4.4477,6.732804,9.015486,5.943296,7.511358,9.642639,4.466123,9.342204,13.960054,11.900614,0.000000
21.653992,7.656228,7.868819,7.064901,7.438091,4.484876,7.259596,9.608732,6.860188,8.130444,9.334746,5.120436,10.63441,11.213206,10.225646,0.000000
24.388979,4.893643,10.286662,8.022342,5.921562,3.552738,9.039021,9.436414,4.036046,10.190506,10.371336,7.819859,13.040274,13.517529,13.456706,0.000000
25.816204,4.621326,6.140841,9.248476,6.225009,4.009808,10.347491,10.186203,3.644742,10.494621,11.330197,8.524854,13.502372,15.125811,15.672959,0.000000
24.034622,9.200382,6.602698,9.501187,5.266279,4.059522,10.024577,9.852197,2.631254,12.179483,8.876453,9.116202,13.630043,12.204927,15.607236,0.000000
22.987512,12.672608,6.281557,8.985816,5.45773,4.2012,7.223601,9.483946,1.791415,10.346045,10.972386,9.034241,13.818409,14.653249,16.719605,0.000000
25.044311,11.621174,5.965062,8.65361,6.143284,4.022521,7.518031,9.309797,3.480093,8.893898,11.236485,8.509697,13.222506,15.268983,15.863283,0.000000
26.362507,13.141474,4.297305,8.48615,7.253044,4.463321,6.968693,9.294661,4.90369,8.814313,11.482418,6.887122,12.000174,15.208182,13.597904,0.000000
28.787342,12.778734,8.312634,8.746872,6.998771,4.338808,7.042218,10.018004,4.73846,8.100631,11.679063,6.648655,11.234447,14.604551,13.177878,0.000000
22.593676,12.06768,4.536981,7.602538,6.780782,4.879267,6.065765,9.733371,5.248248,8.014657,9.507994,4.769353,9.707869,13.939909,13.288627,0.000000
23.664455,13.207778,2.439067,5.795847,7.636732,4.491774,5.128659,8.947835,6.760351,6.22086,8.379032,3.359214,8.340462,12.166565,11.354503,0.000000
23.723978,14.853562,1.551169,6.036975,8.240646,4.479206,5.657582,11.13836,7.849457,5.640647,9.112595,1.768098,6.153001,11.37131,9.313598,0.000000
23.687459,15.105499,2.316927,6.052255,9.036227,4.552947,5.980005,11.703787,9.942927,5.124296,8.663699,1.3979,5.842415,10.106796,8.206697,0.000000
23.335762,14.827757,1.328171,5.879195,9.31952,4.681502,6.12746,12.081426,10.683782,5.009102,8.161737,0.74869,4.969779,9.165464,7.409348,0.000000
24.249323,13.454237,2.600931,5.384804,9.147992,5.017107,5.676469,10.403452,9.812419,4.28614,7.787298,1.032299,6.313008,9.577251,7.806439,0.000000
23.670053,13.642816,2.768627,6.524789,7.994586,3.335324,5.241765,9.876765,4.502932,5.803534,8.641134,1.924061,7.923044,9.154813,8.833838,0.000000
22.501413,12.014564,2.822,7.311839,7.670252,4.715454,5.898811,10.335611,5.933968,5.461049,8.007507,2.493249,5.272279,11.035465,9.301684,0.000000
21.762647,12.060031,2.656811,6.888175,8.2371,5.074485,5.588851,10.521988,9.921813,4.70866,8.585103,1.560565,7.440799,11.432455,9.404395,0.000000
23.329732,11.638424,3.27607,6.913178,7.743576,4.984666,5.399319,9.289282,8.908845,4.432923,8.250157,2.242192,8.117439,11.20539,9.652562,0.000000
24.90178,12.738947,3.274295,6.210034,8.247902,5.346492,5.267909,9.393586,9.865098,4.631837,8.250681,1.34329,7.297983,12.223018,9.53603,0.000000
25.383613,12.262818,2.070385,6.749523,7.854685,5.44332,5.401332,9.644003,10.271868,4.982657,7.966463,1.358593,7.846151,10.562443,9.365234,0.000000
22.979083,12.28476,8.175885,6.767357,7.677454,4.508655,5.758033,10.451269,6.737492,6.38479,8.717892,1.624379,7.590666,11.665101,10.788292,0.000000
21.631581,11.619398,1.551809,6.362633,7.991727,4.903638,5.403344,10.475077,8.459675,5.412828,7.567284,0.378412,5.844215,10.95558,9.692819,0.000000
24.484668,15.520423,3.529917,5.998393,9.559228,4.949283,6.579161,12.544633,12.321688,4.954515,8.924857,2.731364,4.478137,8.900154,7.188903,0.000000
24.75311,11.102123,3.335016,5.842513,10.088336,5.455107,7.704717,11.477071,13.449189,5.117083,8.39538,3.032312,5.172653,8.359017,6.446761,0.000000
24.098771,12.050807,1.877912,5.908125,9.706874,4.95396,6.781193,11.648666,12.398905,5.020323,9.025766,1.379092,5.621886,9.210787,6.979515,0.000000
27.736563,13.591171,3.319562,5.725177,9.016289,5.019143,6.104115,10.498019,11.70469,4.230137,7.986886,2.288857,5.861686,8.421828,7.393442,0.000000
23.47514,13.418632,1.307237,6.672326,7.977792,4.880534,5.291648,8.902836,7.823995,4.961678,8.781764,1.765201,7.804305,11.468985,8.708597,0.000000
24.646554,11.432095,2.684364,7.414939,7.824142,4.845416,5.496452,9.474453,7.012923,5.924302,9.182996,2.607393,8.204281,12.250482,10.42628,0.000000
25.440021,12.149671,5.29065,7.588133,7.857817,4.277296,6.325233,9.912972,5.195651,6.759539,10.468285,5.238815,9.826049,14.166919,12.717321,0.000000
24.010268,11.650947,4.698417,8.511417,7.036795,4.329814,6.935551,9.64015,4.878681,7.663126,10.171374,6.202842,10.395211,14.919284,13.289129,0.000000
24.252081,12.322787,3.532134,9.026538,6.655094,4.506817,6.838284,9.601371,5.029989,7.451512,10.950431,5.712546,10.69503,15.523244,13.033667,0.000000
25.034834,11.403787,3.976916,9.406116,6.416219,4.3354,7.926574,10.121965,4.531359,8.27591,10.913366,6.283619,11.402863,15.043708,14.054388,0.000000
24.925848,9.94033,3.777965,10.928974,6.509382,3.997876,8.240249,11.221989,3.277229,9.335864,12.492617,7.762357,13.401863,17.537307,17.819513,0.000000
24.889566,11.390059,5.93943,8.476573,6.518637,4.103356,7.11881,9.394935,3.610176,8.802752,11.047249,6.539352,11.7136,14.121785,13.357923,0.000000
23.943939,15.088451,3.944797,7.318357,7.688969,4.575771,5.25192,9.95467,7.066589,6.104798,8.576418,3.771193,8.043119,12.044183,10.36904,0.000000
21.277054,10.825767,4.185838,12.230451,6.48665,3.667971,8.456017,11.233728,2.687874,8.740967,12.087736,8.162825,12.662001,18.575047,18.534585,0.000000
21.906652,6.367404,6.760516,13.530646,5.082859,2.956978,12.794938,13.918427,4.905626,12.705576,13.530914,13.132151,15.219897,21.71735,23.714976,0.000000
27.034099,4.028943,7.428436,12.567834,5.745258,2.62676,15.801338,13.643193,7.852676,15.835176,14.436799,16.598258,20.700441,23.212543,30.786961,0.000000
23.060043,9.960271,4.472666,11.818662,5.650086,3.095806,8.797378,10.77813,2.172684,8.137233,13.010958,8.754232,15.143295,19.519515,21.870045,0.000000
24.812379,12.355679,4.68212,8.327161,7.351888,4.608861,5.977625,9.011029,6.655295,5.680809,10.273609,4.196729,10.197349,11.977133,10.272514,0.000000
28.345624,15.151889,2.61825,5.867099,8.822438,4.882364,7.724231,11.414943,12.799509,4.836253,8.849786,2.928489,7.491925,6.61104,6.686661,0.000000
31.424405,15.562343,3.111141,5.082717,9.599983,5.14723,9.531519,11.371555,14.21516,6.718096,10.338202,6.293381,6.000906,7.292026,7.990866,0.000000
39.348585,13.953379,10.100189,3.899313,8.819216,4.422345,9.710596,9.968328,11.205869,6.936702,10.75492,6.394057,3.732533,8.462391,7.953132,0.000000
36.855265,13.102847,10.216318,3.863231,7.530576,4.648233,6.918397,9.717167,11.775776,6.176101,11.404892,5.703527,6.587302,8.186128,8.083899,0.000000
30.212137,10.469246,6.73066,5.217515,7.346847,5.302545,5.363082,9.33178,10.835514,4.051838,9.10719,3.099061,8.704643,5.014096,7.986636,0.000000
26.487808,9.852414,4.911176,8.707745,5.504152,4.316167,6.222176,7.533519,2.816214,5.92616,9.567555,6.020297,12.124834,17.554789,17.941783,0.000000
26.377113,7.220318,4.135456,10.9891,4.023098,3.426624,8.966749,9.020739,0.390895,6.311985,9.83604,7.535795,15.346679,18.962373,25.864976,0.000000
29.238902,6.731361,5.361878,10.756615,3.933578,2.732736,9.367578,9.436636,2.168804,7.485339,11.93165,9.087983,15.581299,22.857274,28.275918,0.000000
29.510652,7.900232,8.219121,11.183601,4.413893,2.317426,10.071174,11.200543,3.08403,9.687453,12.179109,8.793675,13.936219,22.299539,24.631951,0.000000
32.869642,7.718654,15.083694,10.825499,4.46864,1.700433,9.29188,11.295001,3.48522,9.587871,12.686647,8.501436,13.748502,22.181668,23.406954,0.000000
25.661028,11.603135,6.94191,11.31422,6.532798,3.867812,8.010117,10.619826,4.360086,7.274069,11.84231,5.331087,12.512604,18.565407,18.732043,0.000000
27.54935,12.299046,5.973007,9.889157,7.246512,4.294785,7.92454,10.099,5.565645,6.943851,12.40907,5.028283,11.725088,15.807413,13.900084,0.000000
26.502593,13.537086,3.743456,9.829046,7.77041,4.239622,7.834934,10.947446,6.146146,6.843548,12.321437,4.503811,10.258079,16.476489,13.969062,0.000000
24.197665,13.560943,1.358033,8.228518,8.041869,4.683198,6.523575,10.363092,8.041104,5.570291,11.677859,3.951658,8.567025,16.208112,11.489078,0.000000
23.311527,15.128698,1.779897,7.818962,6.7657,4.267319,6.056579,9.258678,5.965084,6.596466,8.732975,6.795419,10.430489,13.934763,14.282453,0.000000
21.661078,10.310686,7.595974,8.776188,5.941125,5.234946,8.245715,7.882475,4.248005,9.597049,7.415355,6.776358,12.725218,14.191769,18.090256,0.000000
23.624178,7.374411,5.408832,7.584134,4.995074,5.716298,6.876843,7.266051,3.749281,9.814747,7.978987,6.378354,13.797701,16.221529,19.837722,0.000000
24.836225,5.914415,4.271357,6.968776,4.663025,6.82743,5.100585,5.401457,6.775008,8.1718,4.70663,4.855491,11.582819,13.581934,16.236385,0.000000
27.184235,7.467902,5.048841,3.339397,6.080625,7.61446,3.697067,5.53516,10.244598,3.624411,4.312547,5.205109,8.431237,4.823576,9.926005,0.000000
28.102401,6.791415,7.185043,2.070737,4.624636,8.517915,3.421105,2.470764,12.235165,3.599702,4.771056,7.37667,9.986468,8.963838,11.265044,0.000000
23.088586,3.200483,5.025694,6.914729,4.223782,6.366991,8.302768,2.518001,3.826943,9.545804,7.577448,5.965177,18.353509,15.12255,18.937886,0.000000
26.776807,4.581251,4.367868,10.951769,1.439392,4.142844,13.755881,7.802945,4.435703,11.35665,10.524815,11.639492,22.718299,23.227342,33.507454,0.000000
27.553117,4.071756,6.243845,13.907285,2.772106,4.15331,15.39395,11.859611,5.944661,13.086955,14.039973,15.613888,23.118998,32.144428,43.215225,0.000000
29.60669,3.951418,7.165939,12.709485,4.050169,3.399356,14.905108,11.609307,5.955016,12.61149,11.326896,12.866948,19.132067,24.676157,34.78877,0.000000
32.179251,3.253985,8.566473,12.194021,4.903523,3.262207,14.953414,10.831666,4.843998,11.507923,11.312944,12.486024,18.60602,24.46289,32.711405,0.000000
35.107968,3.224163,8.952553,11.80447,4.058227,2.514528,13.428436,10.787027,3.738285,10.787929,11.506441,10.363525,15.568273,22.541516,26.174774,0.000000
31.146194,6.558708,11.78403,13.066544,4.119799,2.360418,12.256078,11.453855,3.623224,11.24713,11.553747,10.107155,13.856234,22.225955,24.099942,0.000000
26.115041,10.0927,9.220319,12.512367,6.631308,3.748031,8.671422,10.007466,5.289248,7.577612,11.224173,4.476663,12.696324,18.227371,17.469577,0.000000
27.134731,12.379158,8.499423,11.348666,7.401078,4.437611,8.000309,9.704817,5.499003,7.565669,12.587274,6.162448,12.763724,15.285296,13.359824,0.000000
27.858486,13.393295,6.929891,9.292548,8.141811,5.120591,6.405035,8.367399,6.897094,6.052722,11.534698,4.755064,11.393852,12.1146,9.815479,0.000000
25.992951,16.454332,2.38343,8.239059,7.653559,4.573128,6.464814,8.831823,6.011019,5.584579,11.047878,5.11708,10.545553,11.53799,9.437084,0.000000
28.758946,17.63317,5.383099,6.09999,8.405615,4.79274,5.766661,9.965276,8.735774,3.992022,10.214225,3.386807,9.174822,10.089885,8.149235,0.000000
30.531818,16.552711,3.001198,5.630047,8.02473,4.189194,6.178959,11.027175,9.747947,4.179171,10.871459,2.923186,8.177047,8.615281,5.9905,0.000000
33.274499,20.014427,5.153693,5.503752,8.702671,4.698537,7.4933,11.775282,10.373326,5.183212,11.469263,2.371612,6.271884,8.257936,6.924394,0.000000
35.470993,17.611774,3.312445,5.686001,8.618224,5.500791,8.725425,11.833064,12.944958,6.477352,11.896852,5.248703,5.760353,9.338462,5.057699,0.000000
40.261428,15.107201,8.330198,3.426328,8.049278,4.858532,8.880935,10.130005,10.207747,7.427678,11.874426,6.745471,4.092018,9.669356,6.774459,0.000000
48.203181,12.631755,19.614827,0.634393,7.798641,4.212683,7.053864,9.619484,9.280811,7.838936,9.931062,7.556772,3.876639,8.709073,8.307165,0.000000
46.627444,16.129927,19.012951,5.476683,6.669093,4.282129,5.332294,10.686439,7.022018,5.978034,8.825599,8.017977,2.280275,8.629084,10.527397,0.000000
41.876565,19.158903,10.418695,9.042385,5.410813,5.710684,3.399499,11.155122,11.721052,7.247643,4.63091,11.524187,2.468928,7.012639,12.136838,0.000000
36.704008,18.953255,8.11329,2.673587,5.007263,8.634146,1.178955,7.897811,18.394431,2.538459,0.39546,14.762019,3.560532,2.325747,15.565041,0.000000
33.517147,15.611283,4.587181,1.836681,4.927723,8.614066,2.517254,3.367129,14.979421,1.748325,2.596485,11.179154,6.4742,4.410078,16.350801,0.000000
32.409575,15.398316,5.2164,2.534571,5.393488,9.102433,2.3298,3.579721,14.61093,2.775138,1.992569,9.9582,7.388923,4.26635,15.622431,0.000000
30.601784,11.832956,5.232773,6.106673,4.699646,7.482683,5.602711,1.712057,7.640785,6.80082,6.047472,6.59543,12.360751,8.147955,12.757969,0.000000
29.193301,11.335982,4.154564,8.057564,5.39719,6.81374,4.831237,3.174033,6.646618,7.827194,8.911748,7.614482,15.023062,15.000521,16.876165,0.000000
27.850147,10.285092,2.407868,9.892637,3.992264,4.824834,7.527255,6.176674,2.366328,7.663626,10.155738,9.268012,17.653553,20.979784,27.6842,0.000000
29.002896,8.816274,5.617098,11.610072,1.933287,3.976567,9.825713,8.362144,1.139617,7.907683,9.739041,10.589503,17.44811,28.837984,38.556498,0.000000
34.177143,6.636389,6.067098,10.858728,3.621428,4.092386,10.933836,9.241545,1.678131,10.158606,12.217395,12.097441,17.854332,31.036474,38.491554,0.000000
41.570365,5.993861,6.137947,12.389436,5.54057,3.892697,9.220192,11.263117,2.176326,8.662757,12.895777,11.698636,11.609812,29.447615,27.726956,0.000000
42.872017,9.137081,8.804752,10.670291,3.699628,2.93091,9.986617,10.149754,2.104107,9.565003,11.17568,8.193065,12.121159,23.34897,23.385801,0.000000
33.836319,13.604537,8.876586,10.852245,5.370323,4.427649,7.690902,9.243451,3.239977,9.67777,11.520902,6.767609,13.349767,17.333021,16.177148,0.000000
30.280279,15.13545,4.669886,11.948217,5.700453,3.776555,11.289837,11.54161,3.134306,12.085037,12.739298,8.899754,13.791178,15.482296,14.225434,0.000000
30.690566,16.11897,6.065366,10.499995,6.478538,3.718803,9.951129,10.622553,4.743133,8.690988,13.497825,7.067223,12.310799,14.912629,12.1011,0.000000
30.624323,16.196498,7.313202,7.536428,7.473405,4.425037,7.765049,9.478586,6.781253,7.149643,11.598074,5.348416,10.230764,13.64962,10.729554,0.000000
29.563566,13.263642,6.843982,6.856248,7.275684,5.352056,5.423794,7.794345,7.472129,6.546056,9.150504,4.245398,11.690058,9.827619,10.463732,0.000000
25.274009,9.830159,7.743382,5.301145,6.521108,5.281466,4.583683,7.361098,8.377822,6.41422,5.588152,1.046595,10.59528,4.889248,10.300594,0.000000
25.511498,9.816117,8.743423,4.912635,5.789168,5.559883,3.889448,6.939599,8.695517,6.137522,4.63929,2.220986,9.55258,3.116434,9.540352,0.000000
26.067971,8.239725,8.260178,4.403415,5.162295,6.953297,3.397777,5.557933,9.333523,6.585378,3.286964,4.278269,8.183649,3.503031,9.575068,0.000000
25.125525,8.304409,6.331367,4.114564,5.661068,6.407136,3.431276,4.209838,8.33454,6.781582,2.534892,3.553347,10.995567,4.937818,10.912014,0.000000
27.966472,10.033766,7.589127,6.008857,6.843341,5.379954,3.648268,3.57764,5.677267,7.187473,5.178601,4.745722,12.630625,10.082017,13.960553,0.000000
27.622775,8.479322,9.041826,11.402147,3.288769,3.980031,10.07376,8.723445,1.013968,9.556062,7.002734,8.837805,13.646624,18.965485,23.869007,0.000000
25.082975,4.7749,8.127184,11.982626,3.55971,3.616375,10.97189,12.08801,4.565182,12.250135,13.122713,13.983621,18.04733,23.656806,28.529847,0.000000
20.549793,10.188129,7.66915,7.563345,7.018589,5.730122,4.256293,6.440342,7.455519,7.828844,5.884686,3.005889,10.172714,9.736745,11.999396,0.000000
21.579768,8.306996,7.966328,6.884632,6.357609,5.838016,4.37701,6.150136,8.674232,7.099405,5.398782,2.161327,10.823332,8.030078,11.074636,0.000000
21.880873,5.016142,4.331491,8.591996,5.677775,6.562776,5.415499,3.340959,6.673834,9.272832,5.830733,6.67156,15.173759,13.068749,16.543393,0.000000
25.231466,6.795934,3.786558,5.003432,3.02166,6.392798,8.85508,2.436982,4.942492,14.057477,6.992088,8.75538,17.772247,12.30726,15.500589,0.000000
24.476485,8.953051,3.456966,2.095701,2.85223,6.215275,9.033409,1.759734,4.47381,13.533893,7.563652,7.610711,19.21266,12.567168,16.230643,0.000000
24.643126,9.241473,3.905039,1.439241,2.776031,6.104835,8.797075,1.727978,5.317283,12.836105,7.917428,7.459011,19.135762,12.461668,16.223008,0.000000
25.228809,8.912963,4.360866,1.489657,2.568263,6.067253,9.299341,1.92575,5.054797,13.285736,7.890124,8.161199,19.313565,12.551981,16.558665,0.000000
25.970735,10.044954,3.862283,0.919122,2.429274,5.924695,9.966364,4.873564,4.719274,13.717119,10.742916,7.100992,21.100075,14.355149,16.798791,0.000000
26.766687,12.255386,4.419623,5.019627,1.114432,5.701528,14.056125,7.585877,4.839253,17.174692,14.128674,10.444644,25.661721,15.061072,17.403925,0.000000
24.322885,11.043592,4.419059,3.270444,1.272327,5.074013,20.21911,8.666883,3.673367,20.86271,15.430334,13.674456,31.131144,14.575047,20.722186,0.000000
27.172664,10.693698,4.113715,2.101138,2.120234,5.973286,21.092136,7.608787,4.247879,19.770852,16.996222,14.039821,30.649707,15.501251,19.437855,0.000000
27.908308,13.89192,3.944223,3.427705,1.538108,4.384253,18.207695,9.606871,5.068845,20.238262,14.969069,12.157818,32.977414,10.332019,18.120416,0.000000
36.761935,11.087738,4.416186,4.597641,5.651916,11.344167,1.89393,11.422676,17.22079,6.122909,9.673646,10.737879,11.655732,11.879163,13.58337,0.000000
37.841035,15.961217,8.561216,9.776099,5.756568,7.842537,4.216414,9.709643,14.967756,0.318074,5.997068,16.720167,3.453235,8.798017,23.118601,0.000000
34.200167,17.868002,9.006942,10.084054,6.512396,6.041872,5.266149,11.163248,12.709284,1.887716,8.520878,13.103791,4.128663,9.975604,12.972349,0.000000
29.122923,12.120974,6.630063,4.8041,6.452353,5.820628,4.049994,9.520588,11.535889,2.672248,7.719422,8.896207,5.824187,6.418827,10.540699,0.000000
28.523036,8.718826,10.119968,4.398939,6.35722,5.03344,4.44996,9.406686,11.275677,3.451544,8.124249,4.603499,9.034806,5.521879,8.219101,0.000000
27.272155,8.931828,9.798592,4.961103,6.740036,4.865868,4.355324,9.078761,10.547434,3.619116,7.024085,2.487587,10.412358,3.661236,8.880095,0.000000
27.012764,8.141771,9.908892,5.411667,6.158942,4.700532,4.704791,7.841063,8.906192,4.116934,6.89149,1.602049,12.022021,3.74972,9.610091,0.000000
26.899965,8.200933,10.162975,5.951597,7.045115,4.539771,5.578909,8.14277,8.692202,4.78117,8.445927,2.298451,12.268805,5.954484,8.896871,0.000000
28.252969,10.194544,9.340888,5.994281,7.969639,4.83262,7.654509,9.290517,9.719765,5.637771,10.333853,4.020628,11.895339,7.268215,7.682903,0.000000
31.214015,11.555821,9.902351,4.283064,9.222603,5.643454,9.31452,10.503964,11.213617,6.679727,12.964642,6.219858,12.046475,9.501884,6.663823,0.000000
31.441544,16.370828,6.330032,3.746938,9.858461,7.55982,9.045313,13.08772,12.166649,7.728163,15.471643,7.053661,13.129488,11.888794,9.421655,0.000000
29.790088,20.441239,10.529603,2.831664,10.083954,7.877635,11.087138,13.977358,12.727199,8.626701,19.474231,11.795223,14.247135,14.619872,8.832257,0.000000
26.665332,24.278349,29.170158,5.12091,13.051953,7.915692,16.592896,17.82119,19.286233,13.333869,20.587044,20.30362,16.885992,14.234419,11.301631,0.000000
34.386875,18.475964,33.685448,11.700893,9.781999,8.321234,8.101225,17.829353,11.173053,11.002583,17.990122,21.778921,11.999992,19.504085,18.800001,0.000000
37.876474,14.803283,44.720385,14.514398,8.38864,4.347186,6.623666,18.22846,11.995632,8.820312,18.136537,17.041838,12.313738,20.69979,20.803292,0.000000
35.037675,14.827597,44.269256,16.063075,9.949974,4.950193,10.053624,23.681066,18.181405,14.497793,22.330212,23.682417,18.495625,19.539896,24.195683,0.000000
41.77243,5.420077,30.933463,4.243062,9.655548,4.689496,10.029541,14.74626,19.057307,13.461754,23.827526,25.265062,15.176208,29.963236,24.870293,0.000000
47.307258,5.808085,35.936556,3.341041,9.048555,3.820255,12.796129,14.089708,19.710289,14.265298,22.181187,24.203839,17.740868,25.017497,24.604772,0.000000
41.701589,6.113901,45.398942,1.932841,7.203193,10.021676,6.183636,3.563378,10.445019,9.241882,13.960566,15.618516,14.072816,17.578526,15.401686,0.000000
28.014742,20.940134,10.844275,5.491061,9.404688,10.837442,17.331759,14.785404,19.609577,17.257182,13.71855,23.518437,19.383415,11.354383,11.378157,0.000000
31.500744,19.456593,4.505401,5.551017,10.496155,4.512488,17.571573,12.066806,18.151465,15.120487,8.756626,15.928637,12.680607,12.333063,3.295358,0.000000
